@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
121,'2018/04/07 15:47:00:530',3,484.823059,264.330933,23.563585,392.086975,318.598389,33.228939,336.919647,246.882324,48.649864,289.366577,241.528351,46.473663,196.165176,258.87204,39.35627,0,1,0,0,0,0,0,0,0
122,'2018/04/07 15:47:00:600',3,484.193848,264.584564,23.502436,391.657684,318.449615,33.275742,336.439575,246.850784,48.571724,289.036926,241.572906,46.393246,195.7397,258.977295,39.293087,0,1,0,0,0,0,0,0,0
123,'2018/04/07 15:47:00:670',3,484.110168,264.889587,23.464907,391.317719,318.534973,33.240608,336.400879,247.143661,48.52985,288.890839,241.665497,46.34716,195.529007,259.043884,39.240135,0,1,0,0,0,0,0,0,0
124,'2018/04/07 15:47:00:721',3,484.093658,264.915894,23.434969,391.053619,318.577087,33.18367,336.212463,247.091354,48.507126,288.888794,241.755798,46.324368,195.366287,259.093872,39.215027,0,1,0,0,0,0,0,0,0
125,'2018/04/07 15:47:00:771',3,484.087708,264.917114,23.416883,390.802185,318.592834,33.152534,336.177795,247.266296,48.492767,288.721527,241.726288,46.303669,195.227631,259.122803,39.19249,0,1,0,0,0,0,0,0,0
126,'2018/04/07 15:47:00:821',3,484.162659,264.995605,23.398823,390.445465,318.724518,33.067101,336.190918,247.378403,48.474152,288.76947,241.843445,46.282867,195.211075,259.157715,39.165741,0,1,0,0,0,0,0,0,0
127,'2018/04/07 15:47:00:871',3,484.302979,265.23175,23.37608,390.266388,318.841431,32.999794,336.330597,247.707275,48.434811,288.714172,241.927826,46.236446,195.299438,259.292725,39.113144,0,1,0,0,0,0,0,0,0
128,'2018/04/07 15:47:00:921',3,484.016418,265.713623,23.349466,390.099976,318.843201,32.951759,336.451965,247.993591,48.385628,288.738068,242.091003,46.189583,195.249084,259.397095,39.069115,0,1,0,0,0,0,0,0,0
129,'2018/04/07 15:47:00:971',3,483.983917,265.871582,23.339315,390.025024,318.858276,32.938324,336.677368,248.290085,48.376003,288.870056,242.278412,46.184967,195.247406,259.477417,39.061924,0,1,0,0,0,0,0,0,0
130,'2018/04/07 15:47:01:022',3,484.032257,266.006012,23.33144,389.974121,318.921844,32.92831,336.817871,248.557693,48.370911,288.981323,242.421814,46.18005,195.29126,259.581238,39.055012,0,1,0,0,0,0,0,0,0
131,'2018/04/07 15:47:01:071',3,484.198181,266.156006,23.329977,389.718018,319.156708,32.775043,337.065704,249.015717,48.366711,289.151123,242.696106,46.176571,195.317978,259.711426,39.038223,0,1,0,0,0,0,0,0,0
132,'2018/04/07 15:47:01:121',3,484.249146,266.413116,23.324436,389.497498,319.334167,32.642578,337.217957,249.245346,48.370819,289.467804,243.062469,46.188435,195.354843,259.821838,39.03923,0,1,0,0,0,0,0,0,0
133,'2018/04/07 15:47:01:171',3,484.365417,266.514221,23.3195,389.541687,319.430969,32.616875,337.286194,249.425644,48.378029,289.65509,243.354736,46.200321,195.424622,260.025696,39.04567,0,1,0,0,0,0,0,0,0
134,'2018/04/07 15:47:01:221',3,484.518707,266.666107,23.35593,389.731964,319.264282,32.841053,337.1922,249.412033,48.39621,289.779327,243.594879,46.213676,195.413971,260.197174,39.051758,0,1,0,0,0,0,0,0,0
135,'2018/04/07 15:47:01:271',3,484.684784,266.691284,23.386621,390.148621,318.581238,33.317719,337.065979,249.227798,48.410275,289.693756,243.582397,46.22002,195.359802,260.242615,39.053566,0,1,0,0,0,0,0,0,0
136,'2018/04/07 15:47:01:322',3,484.8125,266.790619,23.395733,390.410004,318.13385,33.639572,336.988831,249.050552,48.425259,289.877319,243.905884,46.238773,195.330185,260.282349,39.067665,0,1,0,0,0,0,0,0,0
137,'2018/04/07 15:47:01:371',3,484.925446,266.822266,23.374575,390.424347,318.093262,33.66098,337.254211,249.29187,48.427479,290.061401,244.185059,46.246372,195.423035,260.412231,39.072998,0,1,0,0,0,0,0,0,0
138,'2018/04/07 15:47:01:421',3,484.924316,266.980286,23.389345,390.216125,318.179718,33.645241,337.449585,249.694046,48.437042,290.096619,244.384979,46.256138,195.387939,260.46637,39.071972,0,1,0,0,0,0,0,0,0
139,'2018/04/07 15:47:01:471',3,484.871368,267.155457,23.39435,389.683533,318.622437,33.413185,337.77948,250.16423,48.442963,290.138977,244.618027,46.265438,195.277054,260.568695,39.06945,0,1,0,0,0,0,0,0,0
140,'2018/04/07 15:47:01:521',3,484.808838,267.340668,23.403698,388.800629,319.390167,32.964058,337.873199,250.404877,48.444977,290.045227,244.705704,46.266552,195.149475,260.681793,39.066341,0,1,0,0,0,0,0,0,0
141,'2018/04/07 15:47:01:571',3,484.944641,267.372498,23.386045,388.181458,319.980225,32.591194,337.859436,250.588943,48.451622,290.004272,244.88736,46.272617,194.998001,260.76709,39.063313,0,1,0,0,0,0,0,0,0
142,'2018/04/07 15:47:01:621',3,485.294952,267.573242,23.411692,387.968964,319.972076,32.784889,337.354431,250.479492,48.469868,289.514618,244.749878,46.267246,194.603394,260.743896,39.034363,0,1,0,0,0,0,0,0,0
143,'2018/04/07 15:47:01:671',3,485.405334,267.699615,23.42531,388.449493,319.256042,33.354755,337.096924,250.517654,48.490673,289.228943,244.757019,46.27755,194.361038,260.813416,39.025749,0,1,0,0,0,0,0,0,0
144,'2018/04/07 15:47:01:721',3,485.287537,267.855042,23.433695,388.398621,319.048065,33.524551,336.785034,250.583344,48.492493,288.950775,244.835938,46.273911,194.085388,260.859406,39.006828,0,1,0,0,0,0,0,0,0
145,'2018/04/07 15:47:01:772',3,484.48349,267.9505,23.405373,387.044617,319.740845,33.134537,336.203186,252.132629,48.455566,287.958588,245.509384,46.242821,193.202835,261.287292,38.926525,0,1,0,0,0,0,0,0,0
146,'2018/04/07 15:47:01:821',3,483.734894,268.780151,23.390686,384.976929,321.168152,32.516685,335.841553,253.517532,48.429478,287.467163,246.160416,46.22467,192.516418,261.58902,38.876812,0,1,0,0,0,0,0,0,0
147,'2018/04/07 15:47:01:871',3,483.443237,269.106812,23.336285,383.611176,322.214417,32.102051,335.61734,254.475693,48.394745,287.269562,246.790146,46.198776,192.109711,261.89093,38.834934,0,1,0,0,0,0,0,0,0
148,'2018/04/07 15:47:01:921',3,483.32785,269.605591,23.307995,382.169708,323.397461,31.660038,335.712494,255.675781,48.397747,287.394135,247.543518,46.21505,191.892365,262.234955,38.828068,0,1,0,0,0,0,0,0,0
149,'2018/04/07 15:47:01:971',3,483.591309,270.407837,23.33453,380.953949,324.644165,31.456078,335.790863,256.962128,48.455616,287.681274,248.502975,46.278118,191.782257,262.671112,38.854279,0,1,0,0,0,0,0,0,0
150,'2018/04/07 15:47:02:034',3,484.844421,270.046814,23.374744,382.035431,324.478699,32.04248,335.742981,256.414429,48.49667,287.574921,248.475067,46.278755,191.74263,262.785706,38.825684,0,1,0,0,0,0,0,0,0
151,'2018/04/07 15:47:02:084',3,485.104889,270.092346,23.448648,382.570862,323.664246,32.869133,335.538696,255.781342,48.532326,287.243225,248.197433,46.28981,191.525406,262.585205,38.819256,0,1,0,0,0,0,0,0,0
152,'2018/04/07 15:47:02:150',3,485.252167,269.94873,23.501205,382.699219,323.059357,33.29361,335.233734,255.269974,48.574833,286.894897,247.928741,46.316769,191.254471,262.330994,38.826298,0,1,0,0,0,0,0,0,0
153,'2018/04/07 15:47:02:201',3,485.022125,269.911804,23.521025,382.28949,322.714905,33.359943,334.943512,254.98671,48.607315,286.596069,247.726822,46.348251,190.947586,261.98114,38.836906,0,1,0,0,0,0,0,0,0
154,'2018/04/07 15:47:02:249',3,484.837891,269.901245,23.512188,382.045258,322.589203,33.355194,334.895905,254.880798,48.612972,286.553986,247.57782,46.35733,190.834732,261.790833,38.849049,0,1,0,0,0,0,0,0,0
155,'2018/04/07 15:47:02:298',3,484.897949,269.79126,23.513062,381.883514,322.680237,33.220535,335.020691,254.794907,48.631771,286.685608,247.457199,46.37957,190.9272,261.690491,38.87608,0,1,0,0,0,0,0,0,0
156,'2018/04/07 15:47:02:347',3,485.026001,269.765259,23.516825,381.926605,322.69104,33.178253,335.179688,254.699921,48.643433,286.910583,247.394119,46.392303,191.046066,261.595276,38.893139,0,1,0,0,0,0,0,0,0
157,'2018/04/07 15:47:02:399',3,485.304871,269.513916,23.514519,382.581177,322.181396,33.448677,335.345703,254.189316,48.662632,287.146393,247.276871,46.411861,191.228363,261.522156,38.920002,0,1,0,0,0,0,0,0,0
158,'2018/04/07 15:47:02:448',3,485.597595,269.260254,23.533785,383.611572,321.157318,34.020699,335.422607,253.62677,48.681568,287.367615,247.144226,46.424824,191.379379,261.412109,38.937141,0,1,0,0,0,0,0,0,0
159,'2018/04/07 15:47:02:497',3,485.539246,269.329742,23.554056,384.084656,320.609558,34.28051,335.472382,253.363647,48.679783,287.465088,247.1008,46.423492,191.450836,261.323364,38.939144,0,1,0,0,0,0,0,0,0
160,'2018/04/07 15:47:02:548',3,485.525482,269.052429,23.539108,384.563538,320.112488,34.370247,335.60733,253.025864,48.671101,287.629608,246.943741,46.420109,191.559601,261.17868,38.948349,0,1,0,0,0,0,0,0,0
161,'2018/04/07 15:47:02:598',3,485.501434,268.874664,23.515671,384.639252,320.096619,34.263947,335.761261,253.070526,48.651173,287.843872,246.77211,46.407188,191.661697,261.026184,38.951237,0,1,0,0,0,0,0,0,0
162,'2018/04/07 15:47:02:647',3,485.56546,268.672943,23.475203,384.481842,320.339813,33.930901,336.171906,252.965607,48.618744,288.583649,246.926544,46.384533,191.929749,260.75116,38.932316,0,1,0,0,0,0,0,0,0
163,'2018/04/07 15:47:02:702',3,485.348175,268.631165,23.438055,384.322418,320.616028,33.56741,336.681244,252.978622,48.574516,289.092102,246.786621,46.354107,192.274124,260.635132,38.925236,0,1,0,0,0,0,0,0,0
164,'2018/04/07 15:47:02:751',3,485.325287,268.629578,23.423969,384.216919,320.825592,33.348194,336.958038,252.912994,48.561138,289.604675,246.909653,46.348961,192.469315,260.580994,38.924698,0,1,0,0,0,0,0,0,0
165,'2018/04/07 15:47:02:800',3,485.299042,268.620544,23.418251,384.216705,320.810242,33.308468,337.047394,252.929031,48.559959,289.807434,246.891266,46.350674,192.522186,260.576508,38.932274,0,1,0,0,0,0,0,0,0
166,'2018/04/07 15:47:02:849',3,485.166656,268.59259,23.424213,384.323761,320.504486,33.394085,337.042664,252.810074,48.555679,289.959167,246.93248,46.350559,192.470886,260.389709,38.931465,0,1,0,0,0,0,0,0,0
167,'2018/04/07 15:47:02:898',3,484.855957,268.358337,23.46022,384.363403,319.797668,33.664787,336.852997,252.893311,48.569416,289.686432,246.633942,46.36478,192.153793,260.046082,38.942245,0,1,0,0,0,0,0,0,0
168,'2018/04/07 15:47:02:950',3,484.651184,268.251526,23.497137,385.280182,317.92627,34.674881,336.590454,252.647354,48.585064,289.551575,246.358429,46.376621,191.933136,259.826324,38.959232,0,1,0,0,0,0,0,0,0
169,'2018/04/07 15:47:02:999',3,484.461975,268.177307,23.537979,386.287476,315.510834,35.805634,336.258423,252.0737,48.598328,289.301849,246.261124,46.386299,191.749191,259.690125,38.973309,0,1,0,0,0,0,0,0,0
170,'2018/04/07 15:47:03:051',3,484.011383,267.969055,23.59725,386.805908,313.318817,36.562649,335.578552,251.165283,48.628345,288.73645,245.722794,46.40947,191.387009,259.373779,39.000046,0,1,0,0,0,0,0,0,0
171,'2018/04/07 15:47:03:101',3,483.6138,267.827881,23.577141,386.793732,312.836548,36.543312,335.528687,250.768127,48.628136,288.711884,245.389725,46.417984,191.335388,259.008057,39.01619,0,1,0,0,0,0,0,0,0
172,'2018/04/07 15:47:03:151',3,483.246155,267.794128,23.562271,386.556091,313.281128,36.234589,335.904999,250.772064,48.663223,289.102966,245.255768,46.473843,191.508896,258.820587,39.094131,0,1,0,0,0,0,0,0,0
173,'2018/04/07 15:47:03:200',3,483.263763,267.722687,23.549377,386.028381,314.509583,35.592682,336.19577,250.757141,48.671764,289.321167,245.230316,46.491993,191.667603,258.8302,39.119583,0,1,0,0,0,0,0,0,0
174,'2018/04/07 15:47:03:248',3,483.23938,267.793335,23.540392,385.516479,315.516632,35.033436,336.540955,251.025925,48.67585,289.588867,245.262619,46.507275,191.830414,258.826416,39.13868,0,1,0,0,0,0,0,0,0
175,'2018/04/07 15:47:03:298',3,483.109711,267.895935,23.566311,385.293701,315.985901,34.773674,336.602386,250.910583,48.681118,289.623871,245.257202,46.510605,191.788071,258.83432,39.141979,0,1,0,0,0,0,0,0,0
176,'2018/04/07 15:47:03:348',3,483.079346,267.938721,23.584461,385.314972,315.998932,34.772034,336.643219,250.685944,48.68832,289.57428,245.20462,46.514236,191.758041,258.89679,39.143215,0,1,0,0,0,0,0,0,0
177,'2018/04/07 15:47:03:397',3,482.806458,267.776428,23.597679,385.315521,315.773315,34.865967,336.687134,250.91478,48.75531,289.571686,245.019257,46.595055,191.55838,258.874023,39.228889,0,1,0,0,0,0,0,0,0
178,'2018/04/07 15:47:03:448',3,482.445404,267.728668,23.605949,385.499634,315.356628,35.048153,336.636902,250.90712,48.794079,289.50174,244.956848,46.645233,191.208679,258.781189,39.278587,0,1,0,0,0,0,0,0,0
179,'2018/04/07 15:47:03:502',3,481.465942,268.149231,23.678654,385.490692,315.285339,34.946888,336.760895,250.848297,48.693726,289.724365,245.123535,46.548882,191.321091,258.606384,39.180878,0,1,0,0,0,0,0,0,0
180,'2018/04/07 15:47:03:552',3,479.990295,268.688812,23.791691,385.303406,315.506256,34.636353,337.355103,251.017517,48.536682,290.337708,245.341843,46.399765,191.709824,258.329559,39.041374,0,1,0,0,0,0,0,0,0
181,'2018/04/07 15:47:03:602',3,479.904694,268.480621,23.781406,385.052094,316.002869,34.222031,337.766113,251.407059,48.46896,290.837463,245.798431,46.340519,191.933304,258.160095,38.97261,0,1,0,0,0,0,0,0,0
182,'2018/04/07 15:47:03:650',3,480.01416,268.714722,23.811356,384.639374,316.656738,33.896595,337.9841,251.855148,48.434082,291.441284,246.522629,46.305523,192.32431,258.14563,38.928844,0,1,0,0,0,0,0,0,0
183,'2018/04/07 15:47:03:699',3,479.925171,268.762268,23.823265,384.289856,317.071411,33.65554,338.162323,252.512405,48.419018,291.561035,246.385513,46.301815,192.564972,258.225098,38.936295,0,1,0,0,0,0,0,0,0
184,'2018/04/07 15:47:03:748',3,479.918243,268.587433,23.833811,383.983459,317.356262,33.479034,338.298035,252.563278,48.428043,291.773254,246.353531,46.315392,192.684464,258.16452,38.954998,0,1,0,0,0,0,0,0,0
185,'2018/04/07 15:47:03:797',3,480.167786,268.204041,23.838211,384.111938,317.322815,33.504517,338.402466,252.419769,48.435535,291.905945,246.214127,46.32032,192.813034,258.096619,38.966267,0,1,0,0,0,0,0,0,0
186,'2018/04/07 15:47:03:847',3,480.695374,267.828033,23.995358,384.950531,316.041199,34.302052,338.542084,251.557266,48.642418,292.080688,245.398102,46.519115,192.846756,257.678833,39.179352,0,1,0,0,0,0,0,0,0
187,'2018/04/07 15:47:03:898',3,481.077545,267.849579,24.070812,385.798981,314.857208,34.987267,338.460419,251.225494,48.744415,292.050293,245.037857,46.613693,192.689041,257.601563,39.261562,0,1,0,0,0,0,0,0,0
188,'2018/04/07 15:47:03:948',3,481.236725,268.035797,24.070829,385.990417,314.6875,35.101967,338.40744,251.198334,48.754662,292.018677,244.888626,46.623032,192.587753,257.607117,39.266594,0,1,0,0,0,0,0,0,0
189,'2018/04/07 15:47:03:998',3,481.337219,268.532227,24.023163,385.781525,315.374207,34.841099,338.610291,251.39592,48.726608,292.200775,244.976105,46.598785,192.644623,257.776855,39.241856,0,1,0,0,0,0,0,0,0
190,'2018/04/07 15:47:04:063',3,481.190491,269.276062,23.866051,385.253754,316.850067,34.129482,339.176147,251.889267,48.605591,292.73407,245.489899,46.498268,192.932724,258.23175,39.172409,0,1,0,0,0,0,0,0,0
191,'2018/04/07 15:47:04:117',3,481.02713,269.909912,23.852448,385.013275,317.507324,33.841007,339.288025,252.192825,48.551479,292.927795,245.951706,46.448204,193.012589,258.511108,39.115635,0,1,0,0,0,0,0,0,0
192,'2018/04/07 15:47:04:183',3,481.048828,270.100189,23.81926,384.635162,318.079163,33.512669,339.277405,252.524658,48.502583,293.070251,246.361786,46.398422,193.008942,258.698303,39.052521,0,1,0,0,0,0,0,0,0
193,'2018/04/07 15:47:04:232',3,481.128143,270.16217,23.807781,384.521149,318.250061,33.409668,339.334198,252.797836,48.481182,293.56604,247.360321,46.380203,193.043762,258.72937,39.023598,0,1,0,0,0,0,0,0,0
194,'2018/04/07 15:47:04:302',3,481.304718,270.04834,23.785114,384.654175,318.122681,33.443375,339.355713,252.981049,48.462372,293.842285,247.728165,46.361599,193.106079,258.788605,39.001648,0,1,0,0,0,0,0,0,0
195,'2018/04/07 15:47:04:349',3,481.345764,270.147827,23.808205,385.313995,317.320862,33.958427,339.30304,252.89476,48.471695,294.024139,247.997467,46.367641,193.035965,258.748779,39.003803,0,1,0,0,0,0,0,0,0
196,'2018/04/07 15:47:04:398',3,481.308533,270.247284,23.815418,385.62561,316.7995,34.241978,339.265167,252.96405,48.463722,293.938812,247.797333,46.358505,193.004898,258.826172,38.994072,0,1,0,0,0,0,0,0,0
197,'2018/04/07 15:47:04:447',3,481.45047,270.213013,23.833189,385.61322,316.480835,34.306282,339.159119,252.630692,48.443039,293.80777,247.38031,46.325653,193.053406,258.630859,38.947758,0,1,0,0,0,0,0,0,0
198,'2018/04/07 15:47:04:498',3,481.549805,270.203735,23.817406,385.618042,316.442169,34.282223,339.227051,252.577164,48.431644,293.86499,247.308487,46.313435,193.134232,258.612732,38.934437,0,1,0,0,0,0,0,0,0
199,'2018/04/07 15:47:04:551',3,481.567993,270.249634,23.812094,385.458984,316.624573,34.186161,339.318939,252.731888,48.426216,293.912354,247.392746,46.311089,193.12413,258.645203,38.930382,0,1,0,0,0,0,0,0,0
200,'2018/04/07 15:47:04:601',3,481.499847,270.460693,23.811256,385.186523,316.924438,34.039215,339.433197,252.917389,48.416325,294.118805,247.752731,46.30608,193.083328,258.690033,38.920021,0,1,0,0,0,0,0,0,0
201,'2018/04/07 15:47:04:650',3,481.538727,270.535889,23.796028,384.967377,317.229614,33.867493,339.626801,253.485458,48.403503,294.417267,248.236145,46.305145,193.096466,258.802826,38.917778,0,1,0,0,0,0,0,0,0
202,'2018/04/07 15:47:04:701',3,481.633636,270.889404,23.776775,384.896576,317.533447,33.751228,340.013733,253.768539,48.361382,295.054779,248.935638,46.267223,193.366058,259.000854,38.89608,0,1,0,0,0,0,0,0,0
203,'2018/04/07 15:47:04:750',3,481.672791,271.014526,23.761723,384.793732,317.664063,33.67939,340.186401,254.129211,48.333813,295.187866,249.104523,46.246189,193.493179,259.122467,38.876408,0,1,0,0,0,0,0,0,0
204,'2018/04/07 15:47:04:799',3,481.735352,271.20871,23.764818,384.596649,317.888763,33.600403,340.329285,254.419662,48.325848,295.348755,249.345749,46.241695,193.641541,259.402649,38.871902,0,1,0,0,0,0,0,0,0
205,'2018/04/07 15:47:04:847',3,481.691132,271.414459,23.766539,384.298706,318.071411,33.552193,340.363678,254.64505,48.31794,295.377106,249.55809,46.234798,193.59314,259.459198,38.861691,0,1,0,0,0,0,0,0,0
206,'2018/04/07 15:47:04:897',3,481.709595,271.505493,23.769999,384.123505,318.174744,33.544926,340.319,254.902466,48.310024,295.36615,249.831314,46.228645,193.652481,259.81604,38.856274,0,1,0,0,0,0,0,0,0
207,'2018/04/07 15:47:04:948',3,481.617889,271.626099,23.772181,383.844879,318.270721,33.53183,340.309021,255.308975,48.311043,295.330902,249.872208,46.239662,193.49472,259.819397,38.871059,0,1,0,0,0,0,0,0,0
208,'2018/04/07 15:47:04:997',3,481.623474,271.637787,23.76334,383.714142,318.311432,33.493366,340.293945,255.437637,48.309547,295.30423,249.920456,46.241547,193.363708,259.84967,38.867443,0,1,0,0,0,0,0,0,0
209,'2018/04/07 15:47:05:050',3,481.650208,271.634338,23.761971,383.655457,318.34491,33.452026,340.251862,255.490021,48.312851,295.282806,250.006912,46.245068,193.204712,259.877533,38.861683,0,1,0,0,0,0,0,0,0
210,'2018/04/07 15:47:05:103',3,481.632263,271.701477,23.755953,383.524933,318.418518,33.408615,340.215942,255.531906,48.312332,295.247742,250.068954,46.24427,193.123245,259.944122,38.858833,0,1,0,0,0,0,0,0,0
211,'2018/04/07 15:47:05:149',3,481.582947,271.841125,23.753353,383.413788,318.507019,33.378883,340.19397,255.644379,48.309242,295.219574,250.156372,46.242516,193.071014,260.058838,38.85656,0,1,0,0,0,0,0,0,0
212,'2018/04/07 15:47:05:198',3,481.489227,271.852844,23.718452,383.549683,318.479736,33.336525,340.184296,255.807251,48.267342,295.166809,250.355347,46.204411,192.999298,260.249146,38.82132,0,1,0,0,0,0,0,0,0
213,'2018/04/07 15:47:05:247',3,481.417664,271.871704,23.704239,383.604858,318.455811,33.316704,340.20166,255.901825,48.239285,295.098053,250.330353,46.179977,192.95668,260.29541,38.797371,0,1,0,0,0,0,0,0,0
214,'2018/04/07 15:47:05:297',3,481.409363,271.878998,23.703653,383.64798,318.440613,33.311569,340.208862,255.89978,48.229385,294.951263,250.123917,46.173328,192.968292,260.341125,38.78862,0,1,0,0,0,0,0,0,0
215,'2018/04/07 15:47:05:348',3,481.406281,271.835846,23.693863,383.66156,318.445129,33.307114,340.218811,255.899597,48.236599,294.913513,250.114456,46.182178,192.99826,260.446716,38.80365,0,1,0,0,0,0,0,0,0
216,'2018/04/07 15:47:05:401',3,481.411346,271.877838,23.699108,383.611877,318.479675,33.308083,340.207825,255.949188,48.247028,294.878571,250.118164,46.193138,192.987579,260.497131,38.81208,0,1,0,0,0,0,0,0,0
217,'2018/04/07 15:47:05:448',3,481.546692,271.979675,23.732578,383.59903,318.594727,33.314968,340.272339,256.007843,48.287521,294.921997,250.108185,46.232384,193.083786,260.671478,38.845932,0,1,0,0,0,0,0,0,0
218,'2018/04/07 15:47:05:501',3,481.713165,271.894928,23.776558,383.572723,318.607788,33.289642,340.454132,256.128967,48.345558,295.096069,250.076431,46.296371,193.349762,260.715271,38.903675,0,1,0,0,0,0,0,0,0
219,'2018/04/07 15:47:05:550',3,481.919495,271.690399,23.786381,383.759857,318.563477,33.278366,340.956451,256.351318,48.416916,295.580017,250.051117,46.387089,193.793106,260.829895,39.007751,0,1,0,0,0,0,0,0,0
220,'2018/04/07 15:47:13:501',4,492.479614,256.862274,22.929161,377.11322,240.794891,44.872631,358.6008,299.965088,39.671741,294.836914,254.151978,45.433804,184.352036,232.885803,37.665363,0,0,1,0,0,0,0,0,0
221,'2018/04/07 15:47:13:556',4,492.535278,256.925781,22.89691,377.37738,240.800049,44.850121,358.908875,299.912415,39.651909,295.103699,254.200424,45.417892,184.514099,232.880157,37.66164,0,0,1,0,0,0,0,0,0
222,'2018/04/07 15:47:13:616',4,492.206177,257.088257,22.795206,378.198242,240.898743,44.792706,359.882019,299.786133,39.52647,295.87561,254.2686,45.395897,184.854889,232.969757,37.717503,0,0,1,0,0,0,0,0,0
223,'2018/04/07 15:47:13:685',4,492.083649,256.933167,22.708092,378.742157,240.830353,44.712849,360.615417,299.582214,39.436714,296.261108,254.090729,45.351059,185.079926,232.970184,37.700325,0,0,1,0,0,0,0,0,0
224,'2018/04/07 15:47:13:735',4,491.807739,256.852448,22.660866,378.953094,240.767395,44.642361,360.940918,299.416443,39.373302,296.433777,253.973465,45.300034,185.095901,232.894226,37.662521,0,0,1,0,0,0,0,0,0
225,'2018/04/07 15:47:13:783',4,491.017334,256.847534,22.693813,379.041016,240.749298,44.622528,361.126312,299.238892,39.319508,296.397461,253.873108,45.296104,184.930374,232.781738,37.685707,0,0,1,0,0,0,0,0,0
226,'2018/04/07 15:47:13:833',4,490.873962,256.612213,22.746313,378.961975,240.520844,44.66098,361.167694,298.917755,39.419102,296.162384,253.492783,45.356453,184.56636,232.483582,37.709206,0,0,1,0,0,0,0,0,0
227,'2018/04/07 15:47:13:886',4,490.960693,256.268127,22.766256,378.822906,240.602112,44.690193,360.922943,298.782471,39.469688,295.65918,253.312561,45.385281,184.240082,232.219604,37.700314,0,0,1,0,0,0,0,0,0
228,'2018/04/07 15:47:13:934',4,491.38382,255.688782,22.752657,378.749695,240.566559,44.702553,360.898499,298.541382,39.485416,294.889587,253.258255,45.375916,184.093338,232.055573,37.666348,0,0,1,0,0,0,0,0,0
